data_venda,produto_id,produto_nome,categoria,canal_venda,regiao,cliente_tipo,quantidade,preco_unitario,custo_unitario,vendedor_id,estoque_disponivel
2024-11-04,P005,Câmera de Ré,Segurança,Oficina,Nordeste,Pessoa Física,9,315.78,177.73,V734,48
2020-03-05,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Física,4,725.06,526.53,V697,46
2024-07-02,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Jurídica,7,572.13,286.66,V135,39
2024-01-20,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,3,159.85,114.57,V340,39
2022-03-06,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Jurídica,10,242.59,135.27,V985,46
2022-06-03,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,1,487.29,276.87,V598,12
2022-04-15,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Física,6,114.69,70.96,V578,14
2019-09-05,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Física,2,404.23,286.85,V293,10
2024-05-28,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Jurídica,1,169.84,126.56,V637,29
2021-05-08,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Jurídica,7,366.19,277.03,V810,1
2024-07-09,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Física,5,590.76,380.7,V490,37
2020-01-22,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Física,6,150.16,88.26,V970,34
2022-12-02,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Física,6,127.4,65.1,V985,2
2024-10-23,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Jurídica,8,430.5,235.4,V680,27
2024-10-06,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,1,626.04,493.4,V331,17
2024-02-01,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,6,454.92,295.98,V274,41
2022-02-28,P004,Filtro de Ar Esportivo,Performance,Oficina,Sudeste,Pessoa Jurídica,7,613.9,451.52,V153,40
2021-04-26,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Física,10,404.08,227.52,V858,24
2025-02-14,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,5,257.49,131.93,V499,27
2022-04-25,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Jurídica,8,687.24,451.3,V805,48
2024-08-10,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Jurídica,10,744.36,556.23,V491,5
2020-07-15,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,4,791.77,539.63,V135,20
2022-02-19,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Jurídica,4,343.81,247.97,V785,47
2022-07-03,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Física,1,349.34,202.28,V878,5
2022-02-07,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,5,386.32,215.82,V593,13
2021-11-30,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Física,3,177.55,132.1,V201,8
2021-01-24,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Física,10,261.92,180.92,V997,9
2020-05-12,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Jurídica,2,781.73,524.62,V218,6
2019-10-02,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Física,3,333.19,220.17,V914,0
2025-01-11,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,4,108.23,76.45,V358,27
2021-08-20,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Física,4,228.28,167.03,V132,2
2022-06-30,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Jurídica,4,242.61,151.86,V555,17
2019-11-07,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Física,5,589.56,352.35,V323,24
2020-02-21,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Física,5,569.58,352.49,V139,20
2022-04-09,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Física,3,224.02,121.76,V167,9
2024-08-06,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Física,10,280.44,153.89,V876,31
2024-02-24,P001,Sensor de Estacionamento,Segurança,Oficina,Sudeste,Pessoa Jurídica,3,439.63,346.14,V997,1
2024-06-23,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Física,2,233.16,186.32,V213,37
2024-02-10,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Jurídica,1,583.66,398.58,V199,13
2022-03-19,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Jurídica,2,289.56,158.73,V520,28
2023-09-07,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Física,3,140.83,76.91,V798,48
2022-06-24,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Física,5,693.65,425.99,V770,10
2025-02-16,P005,Câmera de Ré,Segurança,Oficina,Nordeste,Pessoa Física,8,617.21,447.47,V234,12
2024-03-01,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Jurídica,7,161.58,116.02,V461,42
2024-09-07,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,4,759.92,494.6,V653,31
2024-02-05,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,10,379.97,279.44,V236,34
2022-08-30,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Jurídica,3,155.09,85.7,V124,39
2019-10-24,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,6,146.08,101.31,V442,16
2020-01-25,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Física,1,725.78,388.21,V649,2
2023-02-03,P005,Câmera de Ré,Segurança,Varejo,Norte,Pessoa Física,10,335.51,167.78,V689,15
2023-11-09,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Jurídica,4,557.0,300.05,V414,0
2020-11-12,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Física,9,531.85,362.2,V556,6
2025-03-12,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,8,342.0,209.11,V714,26
2019-06-19,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Jurídica,1,623.21,462.69,V879,37
2020-03-11,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Jurídica,3,728.95,430.87,V151,21
2021-08-30,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,9,345.45,267.64,V616,18
2024-07-13,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Física,2,238.11,122.5,V936,42
2023-01-10,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Física,8,452.61,263.27,V648,42
2024-08-20,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Jurídica,10,113.01,74.8,V565,25
2020-08-11,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Jurídica,10,292.31,192.82,V530,2
2019-08-11,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Jurídica,3,180.03,104.79,V919,46
2024-06-01,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,2,642.65,439.95,V640,5
2023-05-22,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,2,257.69,141.35,V536,24
2020-09-09,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Física,10,721.95,432.01,V171,11
2022-04-06,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Física,9,524.07,376.05,V125,0
2025-02-20,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Física,1,261.21,169.24,V805,35
2023-01-06,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,1,335.83,268.41,V648,4
2025-03-22,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Jurídica,9,718.08,564.36,V734,23
2019-09-20,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Física,1,652.75,516.78,V148,31
2023-05-24,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Física,9,685.38,508.94,V625,42
2021-07-12,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,4,387.29,246.98,V339,47
2022-11-02,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Jurídica,3,547.7,347.11,V876,7
2019-12-10,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Física,7,154.44,116.0,V270,30
2024-01-20,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Jurídica,4,688.83,478.47,V404,5
2021-12-02,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Física,9,298.28,214.79,V437,22
2024-08-05,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Física,5,402.61,281.67,V606,41
2021-05-22,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Física,6,452.53,245.94,V248,30
2021-05-22,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Jurídica,2,708.41,552.48,V846,41
2022-05-24,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Física,6,492.29,257.02,V691,23
2021-11-03,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,3,534.8,270.51,V952,47
2022-06-01,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Jurídica,10,721.9,485.1,V978,41
2024-10-18,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Jurídica,3,415.93,231.59,V991,4
2023-12-25,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Física,3,314.14,186.75,V855,26
2023-06-08,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,6,721.11,449.88,V423,14
2020-03-31,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Física,10,239.89,148.72,V929,3
2021-06-05,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Jurídica,2,613.66,342.42,V541,11
2020-01-25,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Física,9,465.4,334.02,V567,47
2022-11-25,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Física,7,370.64,244.02,V327,43
2022-11-23,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,2,344.11,192.59,V386,34
2020-08-24,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Física,10,717.98,446.21,V517,11
2025-01-25,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Física,10,558.16,293.25,V975,26
2022-09-24,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Jurídica,1,494.26,296.07,V970,32
2025-01-16,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Física,2,791.41,536.45,V138,44
2020-11-22,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,8,695.79,388.08,V791,38
2023-05-15,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,1,203.75,128.36,V771,23
2020-10-11,P004,Filtro de Ar Esportivo,Performance,Oficina,Sudeste,Pessoa Jurídica,1,440.55,330.61,V416,24
2019-06-27,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Jurídica,8,204.0,129.57,V141,38
2019-11-23,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Jurídica,2,137.15,99.95,V224,13
2025-03-13,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Jurídica,10,361.37,264.71,V753,23
2025-01-29,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Jurídica,5,609.27,405.38,V479,15
2022-11-10,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,5,333.57,176.27,V137,28
2022-04-08,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Física,10,250.25,132.2,V260,3
2019-12-15,P005,Câmera de Ré,Segurança,Varejo,Sul,Pessoa Jurídica,2,705.86,412.93,V988,26
2022-05-20,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Física,10,671.35,388.82,V773,48
2021-02-24,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Física,7,181.21,95.64,V232,43
2021-06-02,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Física,2,401.14,218.92,V781,0
2020-01-15,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,2,101.57,52.25,V442,45
2022-06-12,P001,Sensor de Estacionamento,Segurança,Oficina,Sudeste,Pessoa Física,4,268.69,159.76,V872,28
2019-12-09,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Jurídica,4,554.02,378.7,V299,43
2025-02-03,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Física,5,785.34,406.49,V766,37
2023-10-15,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Física,5,300.97,220.04,V629,3
2022-03-21,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,4,167.06,123.52,V510,20
2020-07-23,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Jurídica,6,709.76,445.64,V886,26
2023-08-19,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Jurídica,8,254.23,168.4,V893,9
2019-06-08,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Física,8,473.88,356.99,V442,45
2020-02-13,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,10,586.75,299.03,V993,12
2020-02-27,P005,Câmera de Ré,Segurança,Varejo,Sul,Pessoa Física,6,599.47,304.13,V828,38
2021-11-16,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Física,4,738.99,435.58,V308,8
2019-05-17,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Física,9,750.78,536.92,V695,16
2022-11-28,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Física,4,328.08,174.38,V729,8
2020-05-25,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,3,426.45,281.11,V172,40
2021-09-28,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,4,756.9,601.5,V536,5
2022-01-29,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sul,Pessoa Física,7,605.23,462.52,V713,37
2023-05-22,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Jurídica,3,103.98,56.28,V969,22
2024-03-16,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Física,8,757.05,402.86,V530,42
2024-10-30,P005,Câmera de Ré,Segurança,Varejo,Sul,Pessoa Jurídica,8,673.35,498.89,V125,6
2023-05-28,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Física,3,387.1,222.62,V315,10
2024-12-07,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Jurídica,3,236.65,172.91,V563,10
2023-07-31,P002,Kit Xenon,Iluminação,Varejo,Sudeste,Pessoa Jurídica,2,455.62,304.9,V410,46
2019-11-26,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Física,10,663.4,477.16,V221,1
2022-10-20,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,7,192.62,122.57,V191,40
2022-01-08,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,2,607.6,342.66,V702,43
2020-08-21,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,4,736.87,467.45,V449,0
2024-07-26,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Jurídica,3,167.37,107.13,V796,35
2019-09-21,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Física,1,381.46,220.22,V299,0
2023-01-06,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Jurídica,5,164.47,100.22,V460,13
2023-07-31,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Jurídica,6,118.45,75.21,V693,19
2020-01-08,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Física,9,388.29,279.78,V388,48
2020-09-18,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Jurídica,4,539.35,333.6,V371,46
2021-05-07,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Física,10,134.91,103.9,V330,6
2022-02-07,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Física,10,470.72,290.03,V617,23
2022-01-29,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Física,2,591.47,333.06,V536,20
2019-06-14,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Jurídica,2,359.49,274.2,V598,45
2019-07-22,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Física,7,701.64,441.74,V409,5
2025-03-17,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Física,5,552.72,365.99,V114,1
2023-07-13,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Física,10,261.6,150.97,V631,49
2024-06-20,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Jurídica,6,109.07,83.84,V219,25
2025-05-07,P002,Kit Xenon,Iluminação,Varejo,Sudeste,Pessoa Física,6,280.74,222.12,V413,22
2025-01-30,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Jurídica,5,492.23,272.89,V835,27
2022-08-06,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Física,6,255.94,202.38,V458,11
2020-12-25,P001,Sensor de Estacionamento,Segurança,Varejo,Sul,Pessoa Física,3,337.53,193.99,V922,17
2022-07-28,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Física,4,621.73,402.51,V624,35
2025-03-10,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Jurídica,10,706.29,476.84,V675,11
2023-07-27,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Física,6,313.96,179.43,V511,12
2024-09-18,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sul,Pessoa Física,1,547.88,328.75,V666,31
2022-05-29,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Jurídica,4,540.89,274.43,V449,24
2022-08-18,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,5,746.04,584.98,V581,24
2023-04-17,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,1,595.49,422.79,V324,35
2023-12-13,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,3,701.42,431.2,V573,13
2019-12-19,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Jurídica,10,116.9,67.21,V434,48
2024-05-27,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Física,3,215.05,138.07,V819,20
2020-03-07,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,9,168.58,118.67,V305,42
2022-08-20,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Jurídica,2,464.12,369.41,V938,24
2023-03-15,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Física,4,579.63,336.35,V434,10
2021-05-23,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Física,8,446.08,228.65,V480,5
2021-02-28,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Física,5,753.29,511.41,V835,9
2023-08-29,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Física,2,722.62,524.29,V315,36
2021-07-02,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Física,6,387.5,297.72,V179,36
2019-09-22,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Física,3,195.29,136.45,V473,17
2019-12-28,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,7,331.24,250.08,V120,20
2022-11-22,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Jurídica,2,301.72,156.55,V157,40
2021-11-18,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Jurídica,3,429.22,286.76,V472,9
2022-12-15,P002,Kit Xenon,Iluminação,Varejo,Sudeste,Pessoa Jurídica,6,598.9,447.54,V706,7
2023-09-02,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,5,652.79,364.36,V371,45
2022-08-28,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Jurídica,4,622.18,403.39,V552,34
2021-08-23,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Jurídica,5,170.26,102.04,V971,16
2023-04-13,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,5,726.39,462.03,V864,33
2019-10-13,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Física,6,765.27,531.73,V396,49
2023-07-05,P003,Central Multimídia,Som,Varejo,Norte,Pessoa Jurídica,9,272.15,204.1,V577,44
2020-02-22,P001,Sensor de Estacionamento,Segurança,Varejo,Sul,Pessoa Jurídica,10,399.27,207.04,V883,48
2023-03-22,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Jurídica,9,743.08,464.83,V630,2
2022-11-20,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Física,10,595.98,456.56,V686,5
2025-04-24,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,3,388.83,302.52,V957,34
2025-04-25,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,3,168.54,86.98,V724,12
2020-03-13,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,10,496.64,303.71,V372,36
2020-01-28,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Jurídica,5,292.7,198.59,V881,13
2024-05-22,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Física,1,601.67,318.97,V110,47
2019-05-31,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Jurídica,8,278.52,154.12,V544,21
2024-05-01,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Física,10,236.38,170.04,V139,10
2023-10-01,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Física,7,578.41,379.94,V513,3
2022-10-16,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Jurídica,10,500.37,392.65,V316,12
2024-06-30,P001,Sensor de Estacionamento,Segurança,Varejo,Sul,Pessoa Jurídica,5,450.01,319.16,V227,13
2021-08-24,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Jurídica,8,120.5,76.15,V276,20
2023-01-27,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Jurídica,10,689.65,442.32,V669,13
2019-10-19,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,9,641.48,462.73,V277,15
2024-06-22,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Jurídica,8,411.08,326.46,V850,37
2022-07-10,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,9,319.81,203.3,V351,7
2023-03-23,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Jurídica,2,525.21,367.51,V932,12
2021-04-13,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,6,298.27,158.89,V450,40
2021-12-31,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Física,2,401.71,269.18,V400,1
2025-05-06,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Jurídica,10,769.52,492.33,V785,47
2024-07-09,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Jurídica,6,626.27,437.54,V899,46
2020-03-09,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,1,686.62,455.38,V603,5
2022-07-28,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Física,1,414.13,222.13,V130,16
2022-09-14,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,5,271.32,209.32,V979,37
2021-08-20,P003,Central Multimídia,Som,Oficina,Norte,Pessoa Física,8,666.16,441.54,V507,26
2023-05-09,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Jurídica,4,147.2,116.38,V648,34
2021-08-08,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,6,752.39,385.49,V193,3
2021-07-17,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Jurídica,4,409.21,295.11,V370,25
2020-11-23,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Física,2,455.18,328.29,V537,23
